Unnamed: 0,image_name,embedding
83502,18230.png,"[ 0.07791576 -0.3227058   0.14982252 -0.3869611   0.23393503 -0.05723391
  0.11963242 -0.27714592  0.18705483 -0.22278234  0.0811004  -0.05331577
  0.1686791   0.30571413 -0.17409213  0.3695118  -0.25623092 -0.37415415
  0.23964173  0.22360024  0.30098     0.1978845  -0.2963054   0.19588403
  0.07936581  0.03116707  0.2353207   0.22098836  0.12636992  0.4073051
 -0.12763391  0.16098244]"
56168,14543.png,"[ 0.53533244 -0.4044388   0.6136019  -0.55211085  0.14836569 -0.39571953
  0.21684863 -0.6044168   0.48822206 -0.61688066  0.4526583  -0.26093996
  0.27475682  0.69106776 -0.5267557   0.4219918  -0.37651682 -0.5982167
  0.20702602  0.15676847  0.37599713  0.5379559  -0.31927827  0.36244464
  0.27404988  0.5165483   0.37654978  0.32250085  0.47608414  0.394409
 -0.5800556   0.4594767 ]"
178496,7286.png,"[-0.38087162  0.23652092 -0.37858337  0.19129469 -0.12767437  0.3636417
 -0.23489553  0.22837128 -0.26575342  0.49919358 -0.3120379   0.22135714
 -0.04831666 -0.19623744  0.35325384 -0.47308964  0.33734193  0.36985135
 -0.33616185  0.14828706 -0.16198134 -0.38898826  0.26053149 -0.3511087
 -0.16925865 -0.18246692 -0.01128923 -0.44306278 -0.32165724 -0.17021933
  0.07275499 -0.3370041 ]"
128134,43787.png,"[-0.01133261  0.03346713 -0.04320465  0.1287745  -0.04160886  0.24368586
 -0.32340425  0.03376717 -0.12853758  0.3133388  -0.10325256  0.25288934
  0.22395153 -0.01649452  0.09351328 -0.13567942 -0.09728921  0.23287468
  0.03661769 -0.16233674 -0.18510029  0.10071171  0.37258133 -0.19454099
 -0.10066729 -0.12623762 -0.10051731 -0.13317685 -0.23147897  0.0695596
  0.0734757  -0.30057764]"
14542,29347.png,"[ 0.18853839 -0.13053577  0.0389589  -0.29505086  0.24942602  0.06684572
  0.13496538  0.20986317  0.17135347 -0.18398726  0.25597042 -0.10121921
  0.14296478 -0.01725063 -0.12435277  0.10483508 -0.27396253 -0.11319439
 -0.07116608  0.40301728 -0.0580067   0.13018468 -0.03232029 -0.06346539
  0.02634262  0.15436508  0.15783134 -0.1052753   0.02794902  0.00129331
 -0.15157595  0.14154918]"
43676,128593.png,"[ 0.12141202  0.17103921  0.0043838  -0.08916757 -0.10586553  0.10626855
 -0.00192042  0.19079065  0.00293684  0.05779829 -0.02616795 -0.00828109
  0.09327484 -0.19010933 -0.04862923  0.01066204 -0.17721975 -0.10283439
 -0.08330818 -0.0723273  -0.03354218 -0.01259551  0.14718048 -0.0817638
 -0.04065929  0.04548452 -0.01482317  0.00111009 -0.01553423  0.01687421
 -0.00110404  0.15684776]"
55920,145090.png,"[ 0.289499   -0.554368    0.5958265  -0.6184867   0.40428525 -0.14650333
 -0.00094093 -0.5249313   0.22822502 -0.7373155   0.23978281 -0.23181355
  0.53642434  0.5476665  -0.3682544   0.7927919  -0.33880964 -0.29809076
  0.32592335  0.31663793  0.00843261  0.5761725  -0.2615178   0.5876292
  0.5806728   0.5227236   0.41405845  0.2660214   0.3924851   0.5404093
 -0.65728843  0.6017243 ]"
53339,141607.png,"[ 0.17120679 -0.22055344  0.10396096 -0.08816971  0.33469284  0.04959225
  0.0230504  -0.03858296 -0.10920028 -0.15372634  0.30437082 -0.06194025
 -0.14621158  0.2280455   0.06981906  0.11029488 -0.3638203   0.00605135
  0.06562975  0.12288881 -0.01113396 -0.02726023 -0.1942847   0.10619776
  0.16360457  0.2322912   0.09376791  0.2103468  -0.2530632   0.12634814
  0.03904388  0.19226834]"
35589,117613.png,"[ 0.43417308 -0.43337625  0.27718142 -0.30493146  0.23038676 -0.16101472
  0.33717746 -0.37527084  0.15450202 -0.43472397  0.33723348 -0.30811065
  0.08175331  0.5603914  -0.26616293  0.16415608 -0.32132572 -0.22095227
  0.2901785   0.31048724  0.2083329   0.5337545  -0.00225055  0.15823649
  0.19110529  0.47800577  0.20209877  0.1916246   0.4975036   0.18845537
 -0.41849053  0.40354708]"
76257,172558.png,"[ 0.17373374 -0.27182332  0.24883609 -0.35604775  0.32637912 -0.20308894
  0.1437848  -0.06171753  0.3127649  -0.22066742  0.15571877 -0.21296035
  0.21454509  0.27662864 -0.2826645   0.2758841  -0.23739195 -0.21842983
  0.06590977  0.04648282  0.23803627  0.2878486  -0.14750665  0.11586802
  0.2997092   0.29126132  0.27075395 -0.07825372  0.17350227  0.13242
 -0.2456498   0.16859081]"
144026,65034.png,"[ 0.11020535 -0.20238398 -0.10378461 -0.14317174  0.05263757 -0.04215616
  0.3249096  -0.01482304  0.25920397  0.04904353  0.09189232 -0.26265535
  0.11631559  0.35641557 -0.03537246  0.17464627  0.01075757 -0.17490278
 -0.0196629   0.08466741  0.05609549  0.29795876 -0.02447458  0.27423158
  0.08025843  0.23604362 -0.1201576   0.08536097 -0.01884037  0.09493822
 -0.0944379   0.03414198]"
7351,162660.png,"[-0.22864583 -0.04470374  0.22939137 -0.12912008  0.0690191   0.13136296
  0.00937898 -0.00209672  0.08091573 -0.05725618 -0.00108667  0.10707598
  0.10865489  0.11814851  0.03020364  0.1352083   0.06422247 -0.07637579
 -0.02772244  0.1172002  -0.08678257  0.13090645 -0.01972451  0.23351377
 -0.0487439  -0.06142536  0.05211094 -0.14781214  0.01080715 -0.04322395
  0.04265665 -0.24671544]"
82366,180765.png,"[ 0.43698463 -0.3754273   0.3772966  -0.22614895  0.38268977 -0.47408837
 -0.04006002 -0.35252234  0.17035966 -0.4913761   0.3721822  -0.4065575
  0.5852451   0.44637236 -0.45984173  0.39228445 -0.2477044  -0.19718932
  0.06037448  0.35067672  0.22271325  0.65161186 -0.59608984  0.56973827
  0.39813772  0.4905982   0.20547286  0.14222209  0.50571793  0.46274263
 -0.38361624  0.40333533]"
99516,203856.png,"[ 0.08950721 -0.18585658  0.01027268 -0.05007885  0.03458808 -0.01477399
 -0.20846012 -0.00271568 -0.21406506 -0.17457198  0.10348158 -0.04711254
 -0.12170812  0.17850104  0.07550604  0.02734363 -0.03289771  0.12040935
 -0.04056575  0.18816599  0.05966784  0.17421004  0.04540321 -0.07729753
  0.01724959 -0.00805468  0.04916701  0.04239113 -0.20640762 -0.21272492
 -0.16986026 -0.00998638]"
147125,69260.png,"[-0.23730996 -0.09785037  0.13028452 -0.17220502  0.06471913 -0.03910917
 -0.00918931  0.15144803  0.06638581  0.09718046 -0.07082636  0.19432297
 -0.05491094 -0.03130168 -0.08887945 -0.02380551 -0.00783001 -0.14854655
  0.01683079  0.03446434  0.09948247 -0.04675156  0.05612746 -0.23139071
  0.15079102 -0.08570077 -0.08050706 -0.29067358 -0.22613929  0.06643592
  0.18276879 -0.13011615]"
171031,12815.png,"[-0.4936991   0.08055463 -0.1260327   0.18723898 -0.255315    0.38763857
 -0.18768814  0.5123062  -0.28014502  0.28492865 -0.30651724  0.27263218
 -0.41561165 -0.18438706  0.20878878 -0.19878154  0.371318    0.4589314
 -0.2856053  -0.31789178 -0.53467005 -0.14397754  0.48199314 -0.20634009
 -0.32664236 -0.19868682 -0.37180796 -0.2090051  -0.35569438 -0.26858464
  0.5323094  -0.44477278]"
68820,162594.png,"[ 0.03299056 -0.02001891 -0.04184928 -0.21272409  0.18173413  0.00788519
  0.00248153  0.03896751  0.1387063   0.1538166  -0.08887553  0.11358294
  0.16667198  0.10662709  0.10603403  0.08202908 -0.05649096  0.01040403
  0.15571547 -0.00270758 -0.11594613 -0.02489695 -0.06135    -0.25188082
  0.16685666 -0.11520749 -0.04929744 -0.02831845 -0.10851792  0.02299976
  0.13066116 -0.01461388]"
46681,132567.png,"[-0.14181808 -0.26662037  0.27860287 -0.1794161   0.16468163  0.14038223
 -0.08258217 -0.0443348   0.04663744 -0.0668882   0.00133875 -0.00083959
  0.3702321   0.01649894 -0.21206534  0.21223839 -0.14684674 -0.08289546
  0.3699368  -0.11938763 -0.15565164  0.10885604 -0.05234158 -0.05024149
  0.08678309  0.12594277  0.0107128   0.08481469  0.12926407  0.08554061
 -0.23594378  0.16657257]"
67430,160712.png,"[ 0.3421099  -0.14056319  0.08856495 -0.32997996  0.01491307 -0.04289227
  0.34155735 -0.19017963  0.18704562 -0.32661992  0.21588843 -0.28252736
  0.20968379  0.7235118  -0.24368     0.21753706 -0.28539208 -0.17376386
 -0.00800928  0.3902563   0.11846451  0.4251719  -0.18836947  0.28842974
  0.1776854   0.33925447  0.15001038  0.0971709   0.2138295   0.247403
 -0.38114196  0.24785484]"
66079,158897.png,"[-0.1033278   0.11384021 -0.17928252  0.01867143  0.05798502  0.32058775
  0.00048448  0.13921927  0.05178169  0.41875207 -0.18778314 -0.15762188
 -0.10181283 -0.21732129  0.33414137 -0.3192316   0.1439044  -0.02136584
  0.06251482 -0.23211595 -0.2471309  -0.17622575  0.07546496 -0.12429972
 -0.02922324 -0.19713996 -0.407322   -0.22277962 -0.33859393 -0.1697059
  0.33077624 -0.22826846]"
156930,8278.png,"[ 0.1339733  -0.33647785  0.37323618 -0.14433469  0.15645348 -0.02550667
  0.13884751 -0.27741563  0.26996005 -0.29829583  0.14336647  0.01585158
  0.29861414  0.34221447 -0.06149448  0.20146593 -0.28871897 -0.39801896
  0.23768911  0.24881649  0.23465633  0.17883281 -0.22221853  0.21257646
  0.22147857  0.1926048   0.14793701  0.19007027  0.07372821  0.22226325
 -0.38624907  0.23035291]"
114095,24766.png,"[ 0.18210118 -0.53305876  0.39166892 -0.33089566  0.26078242 -0.17313172
  0.36409563 -0.40777224  0.44573754 -0.429876    0.50832105 -0.33881274
  0.16685209  0.42967096 -0.2520249   0.25559363 -0.4809578  -0.25767785
  0.46145883  0.22968158  0.27265733  0.6005649  -0.14697187  0.19875108
  0.19465715  0.5558775   0.24900053  0.36402553  0.24795215  0.20100461
 -0.4371549   0.46512488]"
21976,93688.png,"[-0.13189057 -0.0159394   0.10343348 -0.13636906  0.18441986  0.30226004
 -0.17615667  0.00109893 -0.08561869 -0.08260541  0.01317679  0.00656026
 -0.04182039  0.04611291 -0.0041752   0.17639656  0.11341291  0.01752208
 -0.24932697  0.15569797 -0.18141668  0.04183142  0.04266036  0.176183
 -0.11383363 -0.0877373  -0.11610702 -0.10647693  0.05432229 -0.08576117
  0.31084466 -0.22456892]"
57938,147836.png,"[ 0.06432794 -0.04769162  0.11132436 -0.12720941  0.18202408  0.03856295
  0.0731659  -0.0693116  -0.05052223  0.09140248 -0.07171808 -0.20808269
  0.07244488  0.19572167 -0.15090111  0.35838374 -0.1870889  -0.08206151
  0.09192411  0.15459728 -0.12279921  0.3837122   0.05473009 -0.12008972
  0.41347358  0.26816347 -0.15667017 -0.13884743  0.06146144 -0.0082419
 -0.29701316 -0.04717662]"
198537,200974.png,"[ 0.14758517 -0.5389652   0.40913805 -0.28214854  0.51463515 -0.0650731
  0.18623652 -0.29089662  0.31702483 -0.17294402 -0.00152459 -0.25119436
  0.26009068  0.28207907 -0.26665863  0.40967858 -0.4953218  -0.28304303
  0.33442438  0.33756095  0.09757194  0.42280456 -0.21834666  0.30062437
  0.1623226   0.30046132  0.05245063  0.03451794  0.05708398  0.14353208
 -0.429423    0.47311482]"
217230,148242.png,"[-0.1333534   0.18544638 -0.15697648 -0.03808447 -0.04524029  0.24290906
 -0.15131068  0.12355781 -0.09439732  0.58201325 -0.13815232  0.12383097
 -0.23890215 -0.28560498  0.3125639   0.04563596  0.09011067 -0.00087948
 -0.02863942 -0.01044333 -0.20165429 -0.33546185  0.16780381 -0.13006267
  0.00232768 -0.10510897 -0.3579613  -0.21070974 -0.05181002 -0.09928868
  0.31528315 -0.21490806]"
63085,154787.png,"[ 0.12750544 -0.43265972  0.27325815 -0.5979268   0.50878257 -0.09767754
  0.20331036 -0.45672205  0.35663968 -0.5724164   0.46156454 -0.55005455
  0.4205359   0.53900325 -0.43627077  0.5258488  -0.4711427  -0.22212721
  0.429219    0.2865638  -0.01466832  0.74002355 -0.38661817  0.30898532
  0.4544397   0.46686324  0.30327678  0.12712626  0.2540165   0.30086693
 -0.7094898   0.46451226]"
108663,216126.png,"[-0.24359229  0.13267525  0.08164743 -0.02846561  0.07855727  0.15331167
 -0.22970344  0.03931991 -0.17551266  0.24786928 -0.15155889 -0.09063433
  0.05780128 -0.18462406  0.24379875 -0.15163173  0.02888628  0.15056819
 -0.09467507 -0.03695443 -0.08709586 -0.01953181  0.10869367 -0.3496723
 -0.22845523  0.03897264  0.17135508 -0.19880013 -0.01756893 -0.13137572
 -0.05556958 -0.25249842]"
82508,180953.png,"[-0.13485959 -0.10260108 -0.1036328  -0.32693666  0.1382691  -0.04190164
 -0.09029107 -0.30651528  0.19193374  0.0391262   0.37527192 -0.28579873
  0.09657811  0.10417286  0.07480603  0.14068817 -0.06069932 -0.13071269
  0.2848314   0.00361833  0.17062153  0.09909029  0.06459976  0.13210408
  0.2796695   0.16899168  0.18372999  0.38925752  0.00507803  0.12840386
 -0.12608875  0.27780586]"
185174,128905.png,"[ 0.2912508   0.03549316  0.13584295 -0.15141574  0.14585717  0.14706556
 -0.01752295  0.0027005   0.08582184  0.10510676 -0.02183854 -0.09999282
  0.04544802  0.0485715  -0.18075657  0.02754328 -0.2315066  -0.22365846
 -0.12185966  0.09349092 -0.08547484  0.07032999 -0.0314356   0.06411103
  0.24025638  0.19592823  0.01771059 -0.12537731 -0.04632249  0.2403042
  0.08347684  0.04287618]"
179882,99711.png,"[ 0.02836499  0.09392288  0.19178602 -0.06945226  0.50555456  0.17832264
  0.1629812  -0.02829644 -0.06225868  0.15458764 -0.28097922  0.13604894
 -0.04343725 -0.17373629  0.11642248 -0.00579405 -0.4620416  -0.00263978
 -0.07517286  0.01213972 -0.10733461  0.17421848  0.34104776  0.01086696
  0.22211999 -0.11366721 -0.13725792 -0.06878641 -0.08092384 -0.01017186
 -0.00368075 -0.3312232 ]"
191556,16338.png,"[-0.05258933 -0.21325885  0.04577226 -0.00886854 -0.08938847 -0.12308819
 -0.12431328 -0.10889534 -0.09887505 -0.10900785 -0.0477977  -0.15479073
 -0.07904837  0.13205148  0.07692946  0.09594998 -0.06842405 -0.01926595
 -0.1060961   0.01997213  0.09746578  0.3041061  -0.1289088   0.01081846
  0.0514956   0.11044081 -0.11976166  0.01465612  0.03556392  0.08097656
  0.00612179 -0.22356981]"
91556,193169.png,"[ 0.01764405 -0.18327975 -0.05992487 -0.03845738 -0.02418448 -0.12522839
  0.07377245  0.00235851 -0.12084384 -0.09671778  0.15267695 -0.06598327
 -0.06111303  0.25478655  0.00740108  0.26584592 -0.19934182  0.02224241
  0.00825207  0.14616299  0.10657112  0.12807634 -0.09506693 -0.12534803
  0.10437095  0.03234731  0.02604836  0.22440012  0.24631031  0.12890673
 -0.23586863  0.26845852]"
32043,112713.png,"[-0.01991197 -0.2191877   0.01258165 -0.16067152  0.1426019  -0.01209021
  0.08802687 -0.14793928  0.12331143 -0.12181205  0.30826277 -0.0317332
  0.25404975  0.2904951  -0.239018    0.2563405  -0.09139937 -0.04986679
 -0.05129969  0.1333892   0.1669777   0.10079002 -0.24458721  0.0500455
  0.16047652  0.02213219  0.17969441  0.05232329  0.18809988  0.19155145
 -0.13685438 -0.13389224]"
68931,162737.png,"[ 0.15358256 -0.08794658 -0.08557129 -0.36993682  0.32446682 -0.34972635
  0.06340058 -0.370702    0.39853227 -0.24896595  0.09616391 -0.17636102
  0.19896889  0.03139705 -0.2046217  -0.0506459  -0.28905132 -0.39231145
  0.06227947  0.23891667  0.27478698  0.30559295 -0.35284552  0.10833159
  0.01070587  0.08908044  0.49025598 -0.01213878  0.05434927  0.11298439
 -0.31148154  0.26296407]"
73431,16873.png,"[ 0.30582523 -0.26472616  0.06062637 -0.36398864  0.32958335 -0.23744845
  0.13659303 -0.2119131   0.24634527 -0.02896101  0.15022428 -0.20247471
  0.1403581   0.427703    0.09065029  0.3443261  -0.1884852  -0.24716364
  0.18000354  0.25142488  0.19501454  0.27713716 -0.11427449  0.24518526
  0.36758316  0.23828001  0.245885    0.27901217  0.09463751  0.14386909
 -0.27017748  0.17023471]"
88293,188778.png,"[ 0.07271245 -0.1568281   0.1638755  -0.22977394  0.18583612 -0.01688974
  0.11743645 -0.07582714  0.11937872 -0.1361335   0.12639827 -0.0621455
  0.01402752  0.19638123  0.04037426  0.09724873 -0.25801188 -0.01401559
  0.04071726  0.05762525  0.09680605 -0.19941801 -0.10264532  0.20778744
  0.01120908  0.01936565  0.1167576   0.02926205  0.04362036  0.10461701
  0.05632223 -0.04708778]"
202919,26356.png,"[-0.18734922 -0.12736852 -0.07525489  0.0495544  -0.06542459  0.09474829
 -0.1386867   0.0803422  -0.22986734  0.24794278 -0.03256863 -0.02475968
 -0.2491981  -0.08376908  0.23506449  0.14646569 -0.09027214 -0.00082076
 -0.12130647 -0.09144232 -0.25462648  0.00211069  0.35556838 -0.24976118
  0.19941081 -0.03717173 -0.04896171 -0.26449314 -0.09744432 -0.25929552
 -0.06252826 -0.00866693]"
210589,68139.png,"[ 0.10549876 -0.2339014  -0.0338473  -0.14268415  0.29119653 -0.19670846
 -0.03555517  0.17078945  0.14496608 -0.10961315  0.21023871  0.02202936
  0.03582281  0.18607873 -0.09759302 -0.06082356 -0.3445273  -0.01637921
  0.09992755  0.11565342  0.00452122  0.37591815 -0.28527814 -0.00751166
 -0.11928792  0.18797515  0.17628695  0.04219569 -0.04332906  0.06651375
 -0.26393378  0.3182005 ]"
6513,155696.png,"[-0.45995703  0.21500596 -0.09624135  0.302629   -0.32524455  0.4406543
 -0.30557874  0.36792675 -0.30386546  0.31977996 -0.3572899   0.22123808
 -0.4727765  -0.34937635  0.2964356  -0.41193572  0.14009956  0.30679822
 -0.03253372 -0.24774617 -0.34517986 -0.09466904  0.18896635 -0.35629907
  0.02711357 -0.39854664 -0.28862065 -0.37786397 -0.23568492 -0.28935575
  0.30730134 -0.17980655]"
83614,182459.png,"[ 0.40530834 -0.45713195  0.31770766 -0.24371646  0.3687536   0.11924826
  0.24517407 -0.05877635  0.34337717 -0.3630816   0.22548229 -0.05725581
  0.43281594  0.3050844  -0.17529234  0.4574282  -0.5731927  -0.4484439
  0.4937535   0.31033897  0.08338027  0.5024418  -0.11522313  0.17748371
  0.32733265  0.58255696  0.08179816  0.15503986  0.36836737  0.3018878
 -0.41124293  0.26606396]"
24926,103018.png,"[ 0.2851154  -0.46806332  0.54379356 -0.35031122  0.31051183 -0.30271924
  0.2898048  -0.33611614  0.3600493  -0.32739675  0.20155264 -0.3827145
  0.3301876   0.6724316  -0.4878779   0.58119744 -0.6440812  -0.4055394
  0.34239194  0.3597609   0.51227653  0.60304105 -0.41945922  0.27687377
  0.26964253  0.5288861   0.55067     0.21525024  0.29133138  0.26902017
 -0.44928756  0.5839337 ]"
216762,110867.png,"[ 0.04955876 -0.45691362  0.2071392  -0.11556211  0.19090667  0.00985262
  0.09141295 -0.2567813   0.00784848 -0.19157466  0.22332095 -0.14151898
  0.06755187  0.4069442   0.27952215  0.17134996 -0.30231565 -0.3643762
  0.35693088 -0.15060988  0.02744063  0.21916115  0.06893148  0.52064896
  0.04487456  0.11236338  0.14002414  0.03693937  0.34655643  0.06706765
 -0.29629695  0.2444943 ]"
36525,118869.png,"[-0.1024152  -0.12454484 -0.01635941  0.30049145  0.04044157  0.2552726
 -0.12899387  0.0619286  -0.25413796 -0.08845369  0.08388209 -0.0037802
 -0.06063665 -0.17179002  0.12965691 -0.00499769 -0.19545837  0.29109752
 -0.22572872  0.0022383  -0.35230705  0.16051133  0.26103142 -0.16891848
 -0.15610622  0.10828749 -0.23035009 -0.32450923 -0.14188361 -0.02066023
  0.11004624 -0.02559932]"
111123,219470.png,"[ 0.21350168 -0.3974149   0.07767735 -0.29758114  0.01745484  0.06999931
  0.03861432  0.06402786  0.12193409 -0.23747408  0.29163575 -0.14712593
  0.06732004  0.19441102 -0.3372646   0.29369834 -0.38036513 -0.07036672
  0.10508567  0.05665927  0.08252133  0.41933084 -0.0134015   0.32769623
 -0.01139095  0.2890925   0.2810771   0.32065168  0.4012083   0.05443893
 -0.12826946  0.3025013 ]"
210996,70385.png,"[ 0.3782019  -0.484035    0.25110015 -0.4254626   0.28547323 -0.3858877
  0.21242543 -0.28742826  0.66366047 -0.429257    0.4475326  -0.38044482
  0.3703355   0.37826657 -0.34145695  0.5219331  -0.5069249  -0.61125624
  0.24233417  0.17874     0.09717661  0.5117467  -0.39153397  0.29115105
  0.34728834  0.5940889   0.21280311  0.25589478  0.26009282  0.50045484
 -0.20954458  0.3278698 ]"
163325,91508.png,"[ 0.03187335 -0.03850487 -0.10002209 -0.18643294  0.06978887  0.0491375
  0.1466113   0.12018128  0.05440198 -0.01187771 -0.1277258  -0.038344
  0.10152332  0.26097494 -0.03169695  0.01699536 -0.06902932  0.05362936
 -0.1033892  -0.09776578 -0.16707572  0.15551168  0.03507515  0.01258002
 -0.09938548  0.06803145 -0.14429934 -0.00450959  0.06349926  0.11614269
  0.0898376   0.09986739]"
101601,206616.png,"[ 0.3633339  -0.18133838  0.23123533 -0.4833554   0.37105173 -0.36683783
  0.13708335 -0.13047884  0.16008158 -0.22581433  0.1717429  -0.25659335
  0.35835168  0.35930783 -0.29084444  0.25536284 -0.2797274  -0.3852445
 -0.01258188  0.09991888  0.07091796  0.48698977 -0.18293218  0.17517497
  0.15776788  0.28297478  0.28021905  0.17629066  0.2729298   0.24765164
 -0.42612776  0.26291373]"
82499,180941.png,"[-0.01991197 -0.2191877   0.01258165 -0.16067152  0.1426019  -0.01209021
  0.08802687 -0.14793928  0.12331143 -0.12181205  0.30826277 -0.0317332
  0.25404975  0.2904951  -0.239018    0.2563405  -0.09139937 -0.04986679
 -0.05129969  0.1333892   0.1669777   0.10079002 -0.24458721  0.0500455
  0.16047652  0.02213219  0.17969441  0.05232329  0.18809988  0.19155145
 -0.13685438 -0.13389224]"
34,100259.png,"[-0.36009172  0.05397762 -0.22586074  0.08491519 -0.09031662  0.15836854
 -0.31131515  0.24927378 -0.21655942  0.19353823 -0.0443436   0.2373394
  0.06307767  0.0939579   0.21063244  0.03335813  0.03448532  0.29063606
 -0.30608436 -0.04710367 -0.3973506   0.03697253  0.01948213 -0.1595112
  0.04551806 -0.12590723 -0.33401656 -0.18514371 -0.21473265  0.04170656
  0.11897363 -0.29382524]"
15538,38452.png,"[ 0.14567952 -0.2714471  -0.18025568 -0.3606698   0.23975317 -0.00220212
 -0.07096563 -0.25535363  0.02282947 -0.04800311  0.2644726   0.00909418
  0.05455232  0.20698489  0.0914333   0.00702975 -0.13506815 -0.19706173
 -0.2763129   0.25602046  0.09030414  0.12249977 -0.16196834 -0.14949092
 -0.13592096  0.05429177  0.33206216  0.15585789  0.09476764 -0.03290068
 -0.2922609  -0.04838481]"
125358,4000.png,"[-0.27958977  0.25104338 -0.524405    0.65135545 -0.35063124  0.004376
 -0.35549     0.60702205 -0.27560794  0.24147019 -0.11884852  0.07114673
  0.03667271  0.02378478  0.38041225 -0.16060463  0.32542348  0.52839416
 -0.09442947 -0.37685293 -0.42805266 -0.49233544  0.57756096 -0.28941312
 -0.32022554 -0.11706901 -0.6171809  -0.12721254 -0.19487776  0.09699298
  0.39012802  0.13896601]"
54870,143704.png,"[-0.23506841  0.14375837 -0.04968325  0.17617993 -0.23914362  0.07867122
 -0.22217624  0.28711188 -0.27488706  0.10722316 -0.03522845 -0.07055873
 -0.25285858  0.11152379  0.25537708 -0.13162582 -0.1186602   0.08693828
  0.0313999  -0.05752761 -0.06474806  0.02926628  0.11281148 -0.14995357
  0.05833227 -0.1573371  -0.04043898  0.08918533 -0.06725509 -0.28262433
  0.12244546 -0.12426169]"
30235,110283.png,"[-0.12770633  0.23612748 -0.24980804  0.00470834 -0.19031292  0.15586565
 -0.199149    0.3856353  -0.15277879  0.10738539 -0.23052521  0.30169064
 -0.22298647  0.00331297  0.20939806 -0.29165506 -0.02078118  0.2742092
 -0.04623859 -0.07391571 -0.10360155 -0.03535998  0.05471726  0.09701028
 -0.0706083  -0.11342287 -0.2611423  -0.16126989 -0.14436291 -0.14769323
  0.10195535 -0.08661716]"
